sample_id,split,speaker_id,noise_id,noise_category,provenance,target_snr_db,actual_snr_db,speech_leakage_ratio,delay_samples,gain_mismatch_db,duration_sec,primary_rms,reference_rms,primary_path,reference_path,clean_path,sha256_hash,seed,impulse_positions_samples,noise_class_index
SPK_001__tactical_siren_glide__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_001,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-4.87,0.15,0,0.0,3.0,0.180121,0.112307,mixed/TEST_B_EXTENSION/SPK_001__tactical_siren_glide__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_001__tactical_siren_glide__-5dB__reference.wav,clean/SPK_001_clean.wav,f2297616ea9c20d3b2d2c8c36c558262e6cfe8ba87c7fa58abbcef65eee482fa,248663,,1
SPK_001__tactical_siren_glide__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_001,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,0.94,0.15,1,-1.0,3.0,0.112932,0.064106,mixed/TEST_B_EXTENSION/SPK_001__tactical_siren_glide__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_001__tactical_siren_glide__+0dB__reference.wav,clean/SPK_001_clean.wav,3497f46237592c684fea1fb0b555562f6e3498c025e334515099f0dd74bfe862,342226,,1
SPK_001__tactical_siren_glide__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_001,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.81,0.15,2,-1.0,3.0,0.091584,0.037655,mixed/TEST_B_EXTENSION/SPK_001__tactical_siren_glide__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_001__tactical_siren_glide__+5dB__reference.wav,clean/SPK_001_clean.wav,0e9c9cf6a94074f180ce0613453a6f204b91e1eaba1cf4c37d8b63c8b23a4c64,517733,,1
SPK_001__tactical_siren_glide__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_001,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.41,0.15,0,-1.0,3.0,0.083678,0.023957,mixed/TEST_B_EXTENSION/SPK_001__tactical_siren_glide__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_001__tactical_siren_glide__+10dB__reference.wav,clean/SPK_001_clean.wav,f9282ec272800426f973ee3428e2a1b11b653fef418cf625ced43bea63371877,175069,,1
SPK_002__tactical_siren_glide__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_002,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-5.00,0.15,0,0.0,3.0,0.202135,0.124618,mixed/TEST_B_EXTENSION/SPK_002__tactical_siren_glide__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_002__tactical_siren_glide__-5dB__reference.wav,clean/SPK_002_clean.wav,80c00d48f6cb0a11e70990e10bd2276d16892a083151d99c8b60616b7d273ab6,447367,,1
SPK_002__tactical_siren_glide__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_002,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,0.00,0.15,2,0.0,3.0,0.140040,0.071204,mixed/TEST_B_EXTENSION/SPK_002__tactical_siren_glide__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_002__tactical_siren_glide__+0dB__reference.wav,clean/SPK_002_clean.wav,d736e94db6ef99339c738dfff9d1527ad2bbba10999e565bf9fb06b96cdb7050,185517,,1
SPK_002__tactical_siren_glide__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_002,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.79,0.15,1,-1.0,3.0,0.101296,0.042218,mixed/TEST_B_EXTENSION/SPK_002__tactical_siren_glide__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_002__tactical_siren_glide__+5dB__reference.wav,clean/SPK_002_clean.wav,db1ae5cf7564f6c620eee52d82325a76ec38b790f9ae94877f1f366980533f91,454245,,1
SPK_002__tactical_siren_glide__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_002,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.38,0.15,1,-1.0,3.0,0.092715,0.026025,mixed/TEST_B_EXTENSION/SPK_002__tactical_siren_glide__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_002__tactical_siren_glide__+10dB__reference.wav,clean/SPK_002_clean.wav,8b19e9e685173b22511bcb7203b0d261500ce3ab04a59399ab9f6dcecc7300c4,634014,,1
SPK_003__tactical_siren_glide__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-4.88,0.15,1,0.0,3.0,0.211087,0.131479,mixed/TEST_B_EXTENSION/SPK_003__tactical_siren_glide__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__tactical_siren_glide__-5dB__reference.wav,clean/SPK_003_clean.wav,ebd5dc5408de598cda15a564b56378e6b95dbaa6405d37c5a7077b3caeb106bc,939058,,1
SPK_003__tactical_siren_glide__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,0.93,0.15,2,-1.0,3.0,0.132236,0.075306,mixed/TEST_B_EXTENSION/SPK_003__tactical_siren_glide__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__tactical_siren_glide__+0dB__reference.wav,clean/SPK_003_clean.wav,922c07ad2bb984a0a420314d2cee91c6fa4a37b95659af4d7b46128bb251ed38,467812,,1
SPK_003__tactical_siren_glide__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.80,0.15,1,-1.0,3.0,0.107324,0.044134,mixed/TEST_B_EXTENSION/SPK_003__tactical_siren_glide__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__tactical_siren_glide__+5dB__reference.wav,clean/SPK_003_clean.wav,61948f0886b986dbd0489eca30d5a87704d645b19222bd9c6f9ec1cd6456e971,131006,,1
SPK_003__tactical_siren_glide__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.00,0.15,0,0.0,3.0,0.110070,0.028537,mixed/TEST_B_EXTENSION/SPK_003__tactical_siren_glide__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__tactical_siren_glide__+10dB__reference.wav,clean/SPK_003_clean.wav,87bf55552dcaeaf6963f748799821cb2a0e7f7d299f519ba987d8646f36d6787,796958,,1
SPK_004__tactical_siren_glide__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-4.55,0.15,1,0.0,3.0,0.207309,0.134920,mixed/TEST_B_EXTENSION/SPK_004__tactical_siren_glide__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__tactical_siren_glide__-5dB__reference.wav,clean/SPK_004_clean.wav,6f4d24770fb60506c517d98b7cd5892eb74cb669e3d2ff4b7a39c83fd772337f,208858,,1
SPK_004__tactical_siren_glide__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,-0.00,0.15,0,0.0,3.0,0.151327,0.076888,mixed/TEST_B_EXTENSION/SPK_004__tactical_siren_glide__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__tactical_siren_glide__+0dB__reference.wav,clean/SPK_004_clean.wav,86352a21cf5cd3dd3789a7121173bdd21e24e1c33d03d8a561d867a3355a0bd7,382043,,1
SPK_004__tactical_siren_glide__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.00,0.15,2,0.0,3.0,0.122833,0.045684,mixed/TEST_B_EXTENSION/SPK_004__tactical_siren_glide__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__tactical_siren_glide__+5dB__reference.wav,clean/SPK_004_clean.wav,891170ef6c1930b71a80dfdf0a5fdc604e8146fbbe1772fe369d7c3a4773d939,872554,,1
SPK_004__tactical_siren_glide__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.36,0.15,1,-1.0,3.0,0.100309,0.027930,mixed/TEST_B_EXTENSION/SPK_004__tactical_siren_glide__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__tactical_siren_glide__+10dB__reference.wav,clean/SPK_004_clean.wav,01bf789738f08f7ec79863ba25fce7f72848914777d2d5ccd5474744cf9ad77a,170490,,1
SPK_005__tactical_siren_glide__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_005,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-4.41,0.15,1,0.0,3.0,0.206340,0.136902,mixed/TEST_B_EXTENSION/SPK_005__tactical_siren_glide__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_005__tactical_siren_glide__-5dB__reference.wav,clean/SPK_005_clean.wav,0ff5a8b49fb3185ff9502090ba4ae100296f3802a12f73a1e53bb5a6d09a34b2,49286,,1
SPK_005__tactical_siren_glide__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_005,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,0.00,0.15,0,0.0,3.0,0.153102,0.078174,mixed/TEST_B_EXTENSION/SPK_005__tactical_siren_glide__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_005__tactical_siren_glide__+0dB__reference.wav,clean/SPK_005_clean.wav,2f7ac68f34d7ee710bfc56971eeacddb1cedeeec1b286a04d3a35e4e3627b473,813714,,1
SPK_005__tactical_siren_glide__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_005,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.77,0.15,0,-1.0,3.0,0.110822,0.045580,mixed/TEST_B_EXTENSION/SPK_005__tactical_siren_glide__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_005__tactical_siren_glide__+5dB__reference.wav,clean/SPK_005_clean.wav,ea5902d17ed68a9dabff579c3085c17e02970e2f84ce7d0233e33b9392faeae1,318698,,1
SPK_005__tactical_siren_glide__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_005,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.00,0.15,1,0.0,3.0,0.113995,0.029736,mixed/TEST_B_EXTENSION/SPK_005__tactical_siren_glide__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_005__tactical_siren_glide__+10dB__reference.wav,clean/SPK_005_clean.wav,6371cf04f11848eec33b1dc5e06219d12584852cdb1f474a24a4e5e249bc46bc,66025,,1
SPK_006__tactical_siren_glide__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_006,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-3.46,0.15,2,-1.0,3.0,0.190524,0.140476,mixed/TEST_B_EXTENSION/SPK_006__tactical_siren_glide__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_006__tactical_siren_glide__-5dB__reference.wav,clean/SPK_006_clean.wav,45b4575d286da48502b98bb5ceb1b7c42191838002ad592e9dbc2aa7f49edd06,972353,,1
SPK_006__tactical_siren_glide__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_006,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,0.94,0.15,2,-1.0,3.0,0.141323,0.080126,mixed/TEST_B_EXTENSION/SPK_006__tactical_siren_glide__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_006__tactical_siren_glide__+0dB__reference.wav,clean/SPK_006_clean.wav,4b50180dbedff225dd29997a4e6e8186f0feb5c042e5ec0cca62325743367d04,296654,,1
SPK_006__tactical_siren_glide__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_006,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.00,0.15,0,0.0,3.0,0.128611,0.047126,mixed/TEST_B_EXTENSION/SPK_006__tactical_siren_glide__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_006__tactical_siren_glide__+5dB__reference.wav,clean/SPK_006_clean.wav,5ed94212bba6d34a9054de81ae9378eec2e0a656c7de862f20be617512c881f7,462661,,1
SPK_006__tactical_siren_glide__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_006,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.00,0.15,0,0.0,3.0,0.117534,0.030786,mixed/TEST_B_EXTENSION/SPK_006__tactical_siren_glide__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_006__tactical_siren_glide__+10dB__reference.wav,clean/SPK_006_clean.wav,cadabc7643c9f335c80ded108a76f1e923f6a9d00336457add7cd74d76cc541a,421130,,1
SPK_007__tactical_siren_glide__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_007,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-3.75,0.15,0,-1.0,3.0,0.167073,0.119452,mixed/TEST_B_EXTENSION/SPK_007__tactical_siren_glide__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_007__tactical_siren_glide__-5dB__reference.wav,clean/SPK_007_clean.wav,78eda04dcfa2d3e377e8f13c73a15778aaeb3f8b50c820b97cbe65355170a453,418421,,1
SPK_007__tactical_siren_glide__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_007,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,-0.00,0.15,2,0.0,3.0,0.134363,0.067839,mixed/TEST_B_EXTENSION/SPK_007__tactical_siren_glide__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_007__tactical_siren_glide__+0dB__reference.wav,clean/SPK_007_clean.wav,0b020bfd4a78c5be67fe5fee210dc14b55089da7302cceb7578ae4361e6aafab,698330,,1
SPK_007__tactical_siren_glide__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_007,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.00,0.15,1,0.0,3.0,0.109008,0.039872,mixed/TEST_B_EXTENSION/SPK_007__tactical_siren_glide__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_007__tactical_siren_glide__+5dB__reference.wav,clean/SPK_007_clean.wav,ac7084e0523bae887b7398761395626ca33eefad0539743b48aec86ed6c179bb,676768,,1
SPK_007__tactical_siren_glide__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_007,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.38,0.15,1,-1.0,3.0,0.088873,0.025972,mixed/TEST_B_EXTENSION/SPK_007__tactical_siren_glide__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_007__tactical_siren_glide__+10dB__reference.wav,clean/SPK_007_clean.wav,de8545a4f08d67dec2be28abf3a982d88e0c0f1ea75b73ad05069bf4e58db3f0,81846,,1
SPK_008__tactical_siren_glide__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_008,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-3.44,0.15,0,-1.0,3.0,0.184002,0.137011,mixed/TEST_B_EXTENSION/SPK_008__tactical_siren_glide__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_008__tactical_siren_glide__-5dB__reference.wav,clean/SPK_008_clean.wav,10d2d079779346b610a28a5666d9d10ffc99e33275deb8232a0aba0f8d0b43cc,578957,,1
SPK_008__tactical_siren_glide__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_008,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,-0.00,0.15,1,0.0,3.0,0.153789,0.077994,mixed/TEST_B_EXTENSION/SPK_008__tactical_siren_glide__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_008__tactical_siren_glide__+0dB__reference.wav,clean/SPK_008_clean.wav,0ccd220c6e02ecf3c94f9db0b79951c665f87bfd6b88dc9744975322883a7994,487371,,1
SPK_008__tactical_siren_glide__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_008,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.00,0.15,2,0.0,3.0,0.124854,0.046079,mixed/TEST_B_EXTENSION/SPK_008__tactical_siren_glide__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_008__tactical_siren_glide__+5dB__reference.wav,clean/SPK_008_clean.wav,d3e92dee33eb73a666458f476542a17079d74c10871076e094324142480597b6,167114,,1
SPK_008__tactical_siren_glide__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_008,tactical_siren_glide,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.00,0.15,2,0.0,3.0,0.114349,0.028817,mixed/TEST_B_EXTENSION/SPK_008__tactical_siren_glide__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_008__tactical_siren_glide__+10dB__reference.wav,clean/SPK_008_clean.wav,0f22be4062fe2ea712dfa3c28bb40d716413e02775a3ee311c1e2182bed728b4,450996,,1
SPK_001__gunshot_transient_insas__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_001,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,0.93,0.15,0,0.0,3.0,0.024318,0.112049,mixed/TEST_B_EXTENSION/SPK_001__gunshot_transient_insas__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_001__gunshot_transient_insas__-5dB__reference.wav,clean/SPK_001_clean.wav,7ef961b9d7e814d19f508a78550fd1b4c3001eec1d12ddf08a71f4ea2b12c594,803132,7585;10035;12759,1
SPK_001__gunshot_transient_insas__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_001,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,2.38,0.15,1,-1.0,3.0,0.038322,0.064142,mixed/TEST_B_EXTENSION/SPK_001__gunshot_transient_insas__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_001__gunshot_transient_insas__+0dB__reference.wav,clean/SPK_001_clean.wav,fd56a7e5ea1d1bc2a78ae13be9332cc87c4e01291b6d911beb2d70bada1e6591,886698,7748;10278;12417,1
SPK_001__gunshot_transient_insas__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_001,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.68,0.15,2,-1.0,3.0,0.062434,0.037817,mixed/TEST_B_EXTENSION/SPK_001__gunshot_transient_insas__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_001__gunshot_transient_insas__+5dB__reference.wav,clean/SPK_001_clean.wav,7228b2e6b5bdf885a8d39bdcb22ffbe5fab20fabb9ac434853d8b2c4ad658ec0,719002,7437;10062;12084,1
SPK_001__gunshot_transient_insas__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_001,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.00,0.15,2,0.0,3.0,0.093819,0.024299,mixed/TEST_B_EXTENSION/SPK_001__gunshot_transient_insas__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_001__gunshot_transient_insas__+10dB__reference.wav,clean/SPK_001_clean.wav,c8c12de4942eddc66334f9b501e39f8367a73d2c50443a30943fe2ea21af4620,232344,7411;10218;12443,1
SPK_002__gunshot_transient_insas__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_002,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,0.98,0.15,2,0.0,3.0,0.029904,0.124494,mixed/TEST_B_EXTENSION/SPK_002__gunshot_transient_insas__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_002__gunshot_transient_insas__-5dB__reference.wav,clean/SPK_002_clean.wav,0093588d3f51a801e349f888b6586ac14d83ad0b54eab24ba740956849f1d0c4,446523,7329;10132;12234,1
SPK_002__gunshot_transient_insas__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_002,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,2.12,0.15,0,-1.0,3.0,0.036565,0.071082,mixed/TEST_B_EXTENSION/SPK_002__gunshot_transient_insas__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_002__gunshot_transient_insas__+0dB__reference.wav,clean/SPK_002_clean.wav,9d6b33c4e6347c9bb1bedbad139bec185a1d7af566f223f1033866808a6751a5,494297,7745;9842;12250,1
SPK_002__gunshot_transient_insas__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_002,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,4.93,0.15,0,-1.0,3.0,0.058304,0.042274,mixed/TEST_B_EXTENSION/SPK_002__gunshot_transient_insas__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_002__gunshot_transient_insas__+5dB__reference.wav,clean/SPK_002_clean.wav,c164af81f33d405fde7589da7de032b6a1a52fb054897cdef3b96abcf4f8358d,525251,7885;9831;12458,1
SPK_002__gunshot_transient_insas__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_002,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,9.65,0.15,0,0.0,3.0,0.081582,0.025997,mixed/TEST_B_EXTENSION/SPK_002__gunshot_transient_insas__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_002__gunshot_transient_insas__+10dB__reference.wav,clean/SPK_002_clean.wav,8007e09108293cfd37cc79492115c074990d77e614c825ec0c1084dcb03ebb69,980670,7378;9817;12351,1
SPK_003__gunshot_transient_insas__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,1.06,0.15,1,-1.0,3.0,0.035605,0.131726,mixed/TEST_B_EXTENSION/SPK_003__gunshot_transient_insas__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__gunshot_transient_insas__-5dB__reference.wav,clean/SPK_003_clean.wav,2352679c3788c269bb6e5e6b744ce98c5a9b89cb40aae6ad543256e945797e3d,39404,7385;10061;12716,1
SPK_003__gunshot_transient_insas__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,2.00,0.15,2,-1.0,3.0,0.036151,0.075008,mixed/TEST_B_EXTENSION/SPK_003__gunshot_transient_insas__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__gunshot_transient_insas__+0dB__reference.wav,clean/SPK_003_clean.wav,e0898cd31dff18eb3c081c1c2988fe8ee142d9a86dfbc6c341a6992b55a72c33,635406,7863;9837;12486,1
SPK_003__gunshot_transient_insas__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.68,0.15,1,0.0,3.0,0.073249,0.044510,mixed/TEST_B_EXTENSION/SPK_003__gunshot_transient_insas__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__gunshot_transient_insas__+5dB__reference.wav,clean/SPK_003_clean.wav,ab3d952117b759bdf83f16b127d449e3a0e2959de86f7daa453d953e0839b8d5,793953,7363;10256;12188,1
SPK_003__gunshot_transient_insas__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.41,0.15,0,0.0,3.0,0.098592,0.028792,mixed/TEST_B_EXTENSION/SPK_003__gunshot_transient_insas__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__gunshot_transient_insas__+10dB__reference.wav,clean/SPK_003_clean.wav,ec62d6ec37ff14b7831d62b664699dce0df4d18b7e68d4f6ba8b36b8eba10522,717874,7536;10345;12525,1
SPK_004__gunshot_transient_insas__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,1.02,0.15,2,-1.0,3.0,0.033441,0.134985,mixed/TEST_B_EXTENSION/SPK_004__gunshot_transient_insas__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__gunshot_transient_insas__-5dB__reference.wav,clean/SPK_004_clean.wav,d2ab7e3f509b64b1490ced8ba7bbb101c9643c87a645522011fb5e9d1fd5b68d,9897,7791;10095;12245,1
SPK_004__gunshot_transient_insas__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,2.44,0.15,1,0.0,3.0,0.047748,0.077131,mixed/TEST_B_EXTENSION/SPK_004__gunshot_transient_insas__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__gunshot_transient_insas__+0dB__reference.wav,clean/SPK_004_clean.wav,44b4bc86a8dfea96324c01bcdcd2b6deef24ca3243ab81f918a37041403ec18d,447549,7365;9723;12113,1
SPK_004__gunshot_transient_insas__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,4.84,0.15,0,-1.0,3.0,0.061965,0.044992,mixed/TEST_B_EXTENSION/SPK_004__gunshot_transient_insas__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__gunshot_transient_insas__+5dB__reference.wav,clean/SPK_004_clean.wav,1992314cfc12b57abe32ee046d7a9bebdd4eedb7054be49529291e0f952e3d09,685030,7986;9754;12672,1
SPK_004__gunshot_transient_insas__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,8.53,0.15,0,0.0,3.0,0.078748,0.028926,mixed/TEST_B_EXTENSION/SPK_004__gunshot_transient_insas__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__gunshot_transient_insas__+10dB__reference.wav,clean/SPK_004_clean.wav,73542a85d7c0f22f353bb50436de1cfab0b6903559ea4bfe6b7c79f479290d21,640401,7538;9713;12625,1
