sample_id,split,speaker_id,noise_id,noise_category,provenance,target_snr_db,actual_snr_db,speech_leakage_ratio,delay_samples,gain_mismatch_db,duration_sec,primary_rms,reference_rms,primary_path,reference_path,clean_path,sha256_hash,seed,impulse_positions_samples,noise_class_index
SPK_010__helicopter_rotor_dhruv__+10dB,TEST_A_UNSEEN_SPEAKER,SPK_010,helicopter_rotor_dhruv,PERIODIC_ROTOR,STANDARDIZED_SIMULATION,10.0,10.0,0.0,2,0.0,3.0,0.118527,0.035746,mixed\TEST_A_UNSEEN_SPEAKER\SPK_010__helicopter_rotor_dhruv__+10dB__primary.wav,mixed\TEST_A_UNSEEN_SPEAKER\SPK_010__helicopter_rotor_dhruv__+10dB__reference.wav,clean\SPK_010_clean.wav,a63999d537a6ecf85ad2aba1a4fcd4b9e0b675dbdd0753bbbe206d86f61058cc,,,
SPK_010__propeller_rotor_an32__+10dB,TEST_A_UNSEEN_SPEAKER,SPK_010,propeller_rotor_an32,PERIODIC_ROTOR,STANDARDIZED_SIMULATION,10.0,10.0,0.0,2,0.0,3.0,0.118527,0.035746,mixed\TEST_A_UNSEEN_SPEAKER\SPK_010__propeller_rotor_an32__+10dB__primary.wav,mixed\TEST_A_UNSEEN_SPEAKER\SPK_010__propeller_rotor_an32__+10dB__reference.wav,clean\SPK_010_clean.wav,18910bb612a0e536fbdd3d0ccd69bfacbf831d12d62ab1a222e6d6ac7ac981b5,,,
SPK_010__vehicle_acceleration_track__-5dB,TEST_A_UNSEEN_SPEAKER,SPK_010,vehicle_acceleration_track,NON_STATIONARY,STANDARDIZED_SIMULATION,-5.0,-5.0,0.0,2,0.0,3.0,0.230508,0.201016,mixed\TEST_A_UNSEEN_SPEAKER\SPK_010__vehicle_acceleration_track__-5dB__primary.wav,mixed\TEST_A_UNSEEN_SPEAKER\SPK_010__vehicle_acceleration_track__-5dB__reference.wav,clean\SPK_010_clean.wav,0d0e3715c0f9e6d1a73993bb8aedf25ee2678e3fe8687a50b88e33cd4fd7b451,,,
SPK_010__tactical_siren_sweep__+0dB,TEST_A_UNSEEN_SPEAKER,SPK_010,tactical_siren_sweep,NON_STATIONARY,STANDARDIZED_SIMULATION,0.0,-0.0,0.0,2,0.0,3.0,0.159791,0.11304,mixed\TEST_A_UNSEEN_SPEAKER\SPK_010__tactical_siren_sweep__+0dB__primary.wav,mixed\TEST_A_UNSEEN_SPEAKER\SPK_010__tactical_siren_sweep__+0dB__reference.wav,clean\SPK_010_clean.wav,5c68391de62d3e7bdaa9f2c4165886116c0a09e45f5fbe4a1f6f0ed2c8bca4db,,,
SPK_010__tank_engine_heldout_rec__+10dB,TEST_A_UNSEEN_SPEAKER,SPK_010,tank_engine_heldout_rec,STATIONARY,STANDARDIZED_SIMULATION,10.0,10.0,0.15,2,0.0,3.0,0.118519,0.03955,mixed\TEST_A_UNSEEN_SPEAKER\SPK_010__tank_engine_heldout_rec__+10dB__primary.wav,mixed\TEST_A_UNSEEN_SPEAKER\SPK_010__tank_engine_heldout_rec__+10dB__reference.wav,clean\SPK_010_clean.wav,84f63280f74a421316d4a9f98fcf31c92236fad41b0b35280c9a4bdd260b1de9,,,
SPK_010__helicopter_rotor_heldout_rec__-10dB,TEST_A_UNSEEN_SPEAKER,SPK_010,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,STANDARDIZED_SIMULATION,-10.0,-10.0,0.15,2,0.0,3.0,0.374815,0.357855,mixed\TEST_A_UNSEEN_SPEAKER\SPK_010__helicopter_rotor_heldout_rec__-10dB__primary.wav,mixed\TEST_A_UNSEEN_SPEAKER\SPK_010__helicopter_rotor_heldout_rec__-10dB__reference.wav,clean\SPK_010_clean.wav,ce3032241b8b4d678ecca26edbd2301baeac946d949264b947ead459d6fae6bb,,,
SPK_010__gunfire_transient_insas__+10dB,TEST_C_UNSEEN_NOISE_CATEGORY,SPK_010,gunfire_transient_insas,IMPULSIVE_DEFENCE,STANDARDIZED_SIMULATION,10.0,10.0,0.0,2,0.0,3.0,0.118646,0.035746,mixed\TEST_C_UNSEEN_NOISE_CATEGORY\SPK_010__gunfire_transient_insas__+10dB__primary.wav,mixed\TEST_C_UNSEEN_NOISE_CATEGORY\SPK_010__gunfire_transient_insas__+10dB__reference.wav,clean\SPK_010_clean.wav,b556d8ea9dfbdefda566b8399c70d52e2a757cc3596cabacb1171445173c1706,,,
SPK_010__artillery_blast_dhanush__-10dB,TEST_C_UNSEEN_NOISE_CATEGORY,SPK_010,artillery_blast_dhanush,IMPULSIVE_DEFENCE,STANDARDIZED_SIMULATION,-10.0,-10.0,0.0,2,0.0,3.0,0.374864,0.357465,mixed\TEST_C_UNSEEN_NOISE_CATEGORY\SPK_010__artillery_blast_dhanush__-10dB__primary.wav,mixed\TEST_C_UNSEEN_NOISE_CATEGORY\SPK_010__artillery_blast_dhanush__-10dB__reference.wav,clean\SPK_010_clean.wav,2a72aa1b41e78dd2b86668ebcda50ea67b6b7cd2fd67fbae8c0f7cb908f24042,,,
SPK_001__drone_uav_multicopter__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_001,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-2.97,0.15,2,-1.0,3.0,0.142663,0.112228,mixed/TEST_B_EXTENSION/SPK_001__drone_uav_multicopter__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_001__drone_uav_multicopter__-5dB__reference.wav,clean/SPK_001_clean.wav,4b6ef90923245d64835c72e196d66fa15301e6b261b145c5eca422e9b13847ec,376980,,1
SPK_001__drone_uav_multicopter__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_001,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,0.00,0.15,0,0.0,3.0,0.126233,0.063745,mixed/TEST_B_EXTENSION/SPK_001__drone_uav_multicopter__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_001__drone_uav_multicopter__+0dB__reference.wav,clean/SPK_001_clean.wav,ce6e17d881cf243f022e61977b80644e55470c80c1a0455b6878c7956ba709b8,650896,,1
SPK_001__drone_uav_multicopter__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_001,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.81,0.15,0,-1.0,3.0,0.091673,0.037832,mixed/TEST_B_EXTENSION/SPK_001__drone_uav_multicopter__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_001__drone_uav_multicopter__+5dB__reference.wav,clean/SPK_001_clean.wav,8ec7ea17d0f3cc049eafacbc53f129f5a216498d314d96bcb82fb93c641aff53,23149,,1
SPK_001__drone_uav_multicopter__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_001,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.00,0.15,0,0.0,3.0,0.093873,0.023799,mixed/TEST_B_EXTENSION/SPK_001__drone_uav_multicopter__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_001__drone_uav_multicopter__+10dB__reference.wav,clean/SPK_001_clean.wav,afa781e742248ccd14ea1ba1c5421d98cf0ef85cf58fffaa74862b4f437fe3b8,798369,,1
SPK_002__drone_uav_multicopter__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_002,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-4.54,0.15,0,0.0,3.0,0.192059,0.124618,mixed/TEST_B_EXTENSION/SPK_002__drone_uav_multicopter__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_002__drone_uav_multicopter__-5dB__reference.wav,clean/SPK_002_clean.wav,66116cd3b931be6ef677042b17036594716e9987bcbfc7e31a4e668365f1ab78,723735,,1
SPK_002__drone_uav_multicopter__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_002,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,-0.00,0.15,2,0.0,3.0,0.140432,0.071184,mixed/TEST_B_EXTENSION/SPK_002__drone_uav_multicopter__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_002__drone_uav_multicopter__+0dB__reference.wav,clean/SPK_002_clean.wav,66e2df180c842b55434161240a595ad3124b249c5ecd25a63e60933f6a5bf0dc,482359,,1
SPK_002__drone_uav_multicopter__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_002,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.00,0.15,0,0.0,3.0,0.113766,0.041898,mixed/TEST_B_EXTENSION/SPK_002__drone_uav_multicopter__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_002__drone_uav_multicopter__+5dB__reference.wav,clean/SPK_002_clean.wav,c73d199653fe468e3f0a08d046de4177679f703023443667f205a6f37dcf0658,76760,,1
SPK_002__drone_uav_multicopter__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_002,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.39,0.15,2,-1.0,3.0,0.092850,0.026037,mixed/TEST_B_EXTENSION/SPK_002__drone_uav_multicopter__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_002__drone_uav_multicopter__+10dB__reference.wav,clean/SPK_002_clean.wav,3faad9c265d98a2e914a4798b4b21fba1a973b99b19faa0ed4f717778b55fdcc,698523,,1
SPK_003__drone_uav_multicopter__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-4.75,0.15,0,0.0,3.0,0.208186,0.131466,mixed/TEST_B_EXTENSION/SPK_003__drone_uav_multicopter__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__drone_uav_multicopter__-5dB__reference.wav,clean/SPK_003_clean.wav,eba3286a2d11bfdc73c36f4d007196ba5bd97d3b612055c10c9170e02e3a2dc0,238778,,1
SPK_003__drone_uav_multicopter__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,0.04,0.15,2,0.0,3.0,0.147916,0.075283,mixed/TEST_B_EXTENSION/SPK_003__drone_uav_multicopter__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__drone_uav_multicopter__+0dB__reference.wav,clean/SPK_003_clean.wav,64c58b5b6e3c633c28b9ecd0520f71c3df5e19107626e6cb12f5ba35244e7908,923947,,1
SPK_003__drone_uav_multicopter__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.00,0.15,2,0.0,3.0,0.120556,0.044398,mixed/TEST_B_EXTENSION/SPK_003__drone_uav_multicopter__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__drone_uav_multicopter__+5dB__reference.wav,clean/SPK_003_clean.wav,518711f171b0d6ba1101219a5e9de1d753972cd883af4383e55ea931edefdd46,376557,,1
SPK_003__drone_uav_multicopter__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.00,0.15,1,0.0,3.0,0.109982,0.028249,mixed/TEST_B_EXTENSION/SPK_003__drone_uav_multicopter__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__drone_uav_multicopter__+10dB__reference.wav,clean/SPK_003_clean.wav,ad4f70168eec038028e89ee02acac8d863c93f2919d7b9990231ee2272ae938d,660887,,1
SPK_004__drone_uav_multicopter__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-3.69,0.15,2,-1.0,3.0,0.188247,0.135217,mixed/TEST_B_EXTENSION/SPK_004__drone_uav_multicopter__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__drone_uav_multicopter__-5dB__reference.wav,clean/SPK_004_clean.wav,b59b85be100624e9245b30a9c29375304b601f24c324f1f318e270468fe58932,8362,,1
SPK_004__drone_uav_multicopter__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,0.29,0.15,0,0.0,3.0,0.147153,0.077375,mixed/TEST_B_EXTENSION/SPK_004__drone_uav_multicopter__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__drone_uav_multicopter__+0dB__reference.wav,clean/SPK_004_clean.wav,d86c15f8b6edae80571fb6237158dc0a3d9b4e70408399d46b43aa978d9d1810,454161,,1
SPK_004__drone_uav_multicopter__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.00,0.15,1,0.0,3.0,0.123516,0.045282,mixed/TEST_B_EXTENSION/SPK_004__drone_uav_multicopter__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__drone_uav_multicopter__+5dB__reference.wav,clean/SPK_004_clean.wav,151eb9b156daa12abb173f59ae1cb51d34372673fc3b69a11ed0b94eb3f95b20,38099,,1
SPK_004__drone_uav_multicopter__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.00,0.15,0,0.0,3.0,0.113026,0.029722,mixed/TEST_B_EXTENSION/SPK_004__drone_uav_multicopter__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__drone_uav_multicopter__+10dB__reference.wav,clean/SPK_004_clean.wav,e1e498871592936c957d98884e26ddf280c471a2d5c06fa0a9a912d5e43916ac,962089,,1
SPK_005__drone_uav_multicopter__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_005,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-3.01,0.15,1,0.0,3.0,0.175163,0.136958,mixed/TEST_B_EXTENSION/SPK_005__drone_uav_multicopter__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_005__drone_uav_multicopter__-5dB__reference.wav,clean/SPK_005_clean.wav,5071a42201fc3624919674d9fb5d837385006412639069574865ad2c12d9433f,887068,,1
SPK_005__drone_uav_multicopter__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_005,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,1.02,0.15,2,-1.0,3.0,0.136131,0.078138,mixed/TEST_B_EXTENSION/SPK_005__drone_uav_multicopter__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_005__drone_uav_multicopter__+0dB__reference.wav,clean/SPK_005_clean.wav,10cacd3b45188b29c051827d69f54f4a4194a933519a3f35ba90e1523aa718bc,316923,,1
SPK_005__drone_uav_multicopter__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_005,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.00,0.15,1,0.0,3.0,0.125346,0.045558,mixed/TEST_B_EXTENSION/SPK_005__drone_uav_multicopter__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_005__drone_uav_multicopter__+5dB__reference.wav,clean/SPK_005_clean.wav,5207fa72f9f3700d6ef361227dbd2eeab0973fa0355115dba6d46fe98d0b3656,77384,,1
SPK_005__drone_uav_multicopter__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_005,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.00,0.15,0,0.0,3.0,0.114589,0.030017,mixed/TEST_B_EXTENSION/SPK_005__drone_uav_multicopter__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_005__drone_uav_multicopter__+10dB__reference.wav,clean/SPK_005_clean.wav,26837bebd776fd65d7973bf39a797c1dde5a7bad02ba41253240453a5385cb6c,399283,,1
SPK_006__drone_uav_multicopter__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_006,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-2.76,0.15,1,-1.0,3.0,0.173900,0.140306,mixed/TEST_B_EXTENSION/SPK_006__drone_uav_multicopter__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_006__drone_uav_multicopter__-5dB__reference.wav,clean/SPK_006_clean.wav,138c4d52e31f70cd77ecf0fc82d5896d1d0b0531d258042d927fd1cdc3c59391,836861,,1
SPK_006__drone_uav_multicopter__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_006,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,0.94,0.15,1,-1.0,3.0,0.141103,0.080450,mixed/TEST_B_EXTENSION/SPK_006__drone_uav_multicopter__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_006__drone_uav_multicopter__+0dB__reference.wav,clean/SPK_006_clean.wav,43a2bfdc0ae5012ab9321592cfdba9f2271e6458c4075f57f61dd9b9f4e2741b,126350,,1
SPK_006__drone_uav_multicopter__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_006,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.80,0.15,2,-1.0,3.0,0.114459,0.047606,mixed/TEST_B_EXTENSION/SPK_006__drone_uav_multicopter__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_006__drone_uav_multicopter__+5dB__reference.wav,clean/SPK_006_clean.wav,198fbeb87498e723f754af4b4f95a551ac544d98b589ea89b84bf50ed988c65c,429772,,1
SPK_006__drone_uav_multicopter__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_006,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.40,0.15,2,-1.0,3.0,0.104628,0.029373,mixed/TEST_B_EXTENSION/SPK_006__drone_uav_multicopter__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_006__drone_uav_multicopter__+10dB__reference.wav,clean/SPK_006_clean.wav,06509ad1c8fe4746a84025ffb99b0d54ce994f8b99511b0eebdf576497556faa,902686,,1
SPK_007__drone_uav_multicopter__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_007,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-3.59,0.15,1,-1.0,3.0,0.164125,0.119317,mixed/TEST_B_EXTENSION/SPK_007__drone_uav_multicopter__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_007__drone_uav_multicopter__-5dB__reference.wav,clean/SPK_007_clean.wav,6db2858438d43cfac3d490aa146abe389801f74c11cf5a55815ff0bf00db0920,773255,,1
SPK_007__drone_uav_multicopter__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_007,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,0.00,0.15,2,0.0,3.0,0.134888,0.068222,mixed/TEST_B_EXTENSION/SPK_007__drone_uav_multicopter__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_007__drone_uav_multicopter__+0dB__reference.wav,clean/SPK_007_clean.wav,7a5d96bdd62f0b31d6cb22db76cbed9d9cb80fa9226e98d32578c994af8a2113,267391,,1
SPK_007__drone_uav_multicopter__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_007,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.00,0.15,0,0.0,3.0,0.109138,0.039811,mixed/TEST_B_EXTENSION/SPK_007__drone_uav_multicopter__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_007__drone_uav_multicopter__+5dB__reference.wav,clean/SPK_007_clean.wav,edb780e5f17f974f8553c2573d6431553a771448045ada2614962e28de17fa95,267171,,1
SPK_007__drone_uav_multicopter__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_007,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.39,0.15,1,-1.0,3.0,0.088932,0.025811,mixed/TEST_B_EXTENSION/SPK_007__drone_uav_multicopter__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_007__drone_uav_multicopter__+10dB__reference.wav,clean/SPK_007_clean.wav,c7723f0b5643e1c06bdf1d5c4b717f0df21beb3dd27a769fc487da9add3eb15b,870839,,1
SPK_008__drone_uav_multicopter__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_008,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-4.73,0.15,1,0.0,3.0,0.216399,0.137340,mixed/TEST_B_EXTENSION/SPK_008__drone_uav_multicopter__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_008__drone_uav_multicopter__-5dB__reference.wav,clean/SPK_008_clean.wav,eb734de0bf825c4a716ba7c33cc5b50c2cd727d2f59262ab5b9b224ed31f0edd,594567,,1
SPK_008__drone_uav_multicopter__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_008,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,0.93,0.15,0,-1.0,3.0,0.137882,0.078575,mixed/TEST_B_EXTENSION/SPK_008__drone_uav_multicopter__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_008__drone_uav_multicopter__+0dB__reference.wav,clean/SPK_008_clean.wav,225d4a04ded9637b0f10c4b5a341ba052f8a204b741372f96ee6151214f57038,408305,,1
SPK_008__drone_uav_multicopter__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_008,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.81,0.15,0,-1.0,3.0,0.112048,0.046553,mixed/TEST_B_EXTENSION/SPK_008__drone_uav_multicopter__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_008__drone_uav_multicopter__+5dB__reference.wav,clean/SPK_008_clean.wav,e5eb41a4392cd50113d0d88dabd68ec30857594268fa18fede901b8e980a5d08,786784,,1
SPK_008__drone_uav_multicopter__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_008,drone_uav_multicopter,NON_STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.40,0.15,2,-1.0,3.0,0.102344,0.029491,mixed/TEST_B_EXTENSION/SPK_008__drone_uav_multicopter__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_008__drone_uav_multicopter__+10dB__reference.wav,clean/SPK_008_clean.wav,85dd1d9136ef791f16336ac0ed9195349e63314ba6320b9af8ceb89f283db8ea,358671,,1
SPK_001__wind_turbulent_field__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_001,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-4.12,0.15,0,0.0,3.0,0.164629,0.112086,mixed/TEST_B_EXTENSION/SPK_001__wind_turbulent_field__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_001__wind_turbulent_field__-5dB__reference.wav,clean/SPK_001_clean.wav,baad06be54104fc18e1a765762608d7b1825b76b2a4347d47967cc5e49770d08,59739,,1
SPK_001__wind_turbulent_field__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_001,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,0.00,0.15,2,0.0,3.0,0.126528,0.063883,mixed/TEST_B_EXTENSION/SPK_001__wind_turbulent_field__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_001__wind_turbulent_field__+0dB__reference.wav,clean/SPK_001_clean.wav,1f6d8a3a3c6929a1e8700a2c3b4b06c20cb84e46508ee115d5c64dc6684146e4,319172,,1
SPK_001__wind_turbulent_field__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_001,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.00,0.15,2,0.0,3.0,0.102626,0.038015,mixed/TEST_B_EXTENSION/SPK_001__wind_turbulent_field__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_001__wind_turbulent_field__+5dB__reference.wav,clean/SPK_001_clean.wav,319ec9c59520456f0aca9a911e894c4b4ea16a2b85e869a977dcd8afac68e821,148440,,1
SPK_001__wind_turbulent_field__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_001,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.00,0.15,1,0.0,3.0,0.093810,0.024380,mixed/TEST_B_EXTENSION/SPK_001__wind_turbulent_field__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_001__wind_turbulent_field__+10dB__reference.wav,clean/SPK_001_clean.wav,b7fa3c724e3e5f9a28071ce44373fbc375a3d08ddde2fb63e021b164cc85035f,420836,,1
SPK_002__wind_turbulent_field__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_002,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-2.61,0.15,0,-1.0,3.0,0.151260,0.124456,mixed/TEST_B_EXTENSION/SPK_002__wind_turbulent_field__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_002__wind_turbulent_field__-5dB__reference.wav,clean/SPK_002_clean.wav,5621ae176d5fec2cfbb7de1ecef02a47e1ca9aa18d87a2f12219ff81ca4bd243,721770,,1
SPK_002__wind_turbulent_field__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_002,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,0.94,0.15,1,-1.0,3.0,0.125264,0.071283,mixed/TEST_B_EXTENSION/SPK_002__wind_turbulent_field__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_002__wind_turbulent_field__+0dB__reference.wav,clean/SPK_002_clean.wav,302850d1722c5051bd7949570e7c8c8c348ab19e1022f55164d2a548e5a5f68e,82189,,1
SPK_002__wind_turbulent_field__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_002,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.80,0.15,2,-1.0,3.0,0.101619,0.041637,mixed/TEST_B_EXTENSION/SPK_002__wind_turbulent_field__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_002__wind_turbulent_field__+5dB__reference.wav,clean/SPK_002_clean.wav,736e775702cd106003d271b3cc064d15fafe00565585f52220b5c5bcf1a4ed57,378057,,1
SPK_002__wind_turbulent_field__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_002,wind_turbulent_field,STATIONARY,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.40,0.15,1,-1.0,3.0,0.092894,0.026184,mixed/TEST_B_EXTENSION/SPK_002__wind_turbulent_field__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_002__wind_turbulent_field__+10dB__reference.wav,clean/SPK_002_clean.wav,64bfef662fd42c287e7a9ef223edb221aa685cc85b5e2b88cab4605f0915e3ef,309525,,1
